id_point_annee,point,carre,longitude_grid_wgs84,latitude_grid_wgs84,qualite_inventaire_stoc,Alauda_arvensis,Anthus_trivialis,Carduelis_cannabina,Carduelis_carduelis,Carduelis_chloris,Certhia_brachydactyla,Columba_palumbus,Corvus_corone,Cyanistes_caeruleus,Dendrocopos_major,Emberiza_cirlus,Emberiza_citrinella,Erithacus_rubecula,Fringilla_coelebs,Garrulus_glandarius,Hippolais_polyglotta,Hirundo_rustica,Luscinia_megarhynchos,Motacilla_alba,Parus_major,Passer_domesticus,Periparus_ater,Phoenicurus_ochruros,Phylloscopus_collybita,Pica_pica,Picus_viridis,Prunella_modularis,Regulus_ignicapilla,Saxicola_rubicola,Serinus_serinus,Sitta_europaea,Streptopelia_decaocto,Streptopelia_turtur,Sturnus_vulgaris,Sylvia_atricapilla,Sylvia_communis,Troglodytes_troglodytes,Turdus_merula,Turdus_philomelos,Turdus_viscivorus,Habitat_V2,test$shape_df.short_name,Total,Landscape.PCA1,Landscape.PCA2,Landscape.PCA3,Landscape.PCA4,seqnum,hex_area,CLC,CHELSA_tas,CHELSA_spi12
2018380101P07,380101P07,380101,5.4070919293,45.6981152045,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,continental,15,-0.227900877489284,-0.0917021772094349,0.918089884664049,-0.620885861275018,1095564,95977942.550817,24,7.44630019458724,-273.510678703402
2018380101P08,380101P08,380101,5.4070919293,45.6981152045,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,continental,19,-0.137574772085885,-0.130803425770152,0.961674662557826,-0.628432054513042,1095564,95977942.550817,24,7.44630019458724,-273.510678703402
2018380101P09,380101P09,380101,5.4070919293,45.6981152045,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,continental,12,-0.27931654383591,-0.0952685458938512,0.974388410457926,-0.470584084359796,1095564,95977942.550817,24,7.44630019458724,-273.510678703402
2018380101P10,380101P10,380101,5.4070919293,45.6981152045,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,continental,16,-0.160867440062996,-0.12038658246016,0.937715726500892,-0.599607862185475,1095564,95977942.550817,24,7.44630019458724,-273.510678703402
2018380259P01,380259P01,380259,5.2464798171,45.5763601742,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,continental,10,1.78873064443701,-1.44164371729165,0.526348544917499,-0.91741247184478,1095562,95977942.5251347,24,6.87025353274768,-273.833164263375
2018380259P02,380259P02,380259,5.2464798171,45.5763601742,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,continental,7,1.71925378225346,-1.39016773068824,0.606558532089941,-0.879603378062276,1095562,95977942.5251347,24,6.87025353274768,-273.833164263375
2018380259P03,380259P03,380259,5.2464798171,45.5763601742,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,continental,7,1.87516420937536,-1.48826600544167,0.524490140338613,-0.838381207315063,1095562,95977942.5251347,24,6.87025353274768,-273.833164263375
2018380259P04,380259P04,380259,5.2464798171,45.5763601742,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,continental,13,2.09534618687516,-1.62798801547762,0.43263407384032,-0.811807748171215,1095562,95977942.5251347,24,6.87025353274768,-273.833164263375
2018380259P05,380259P05,380259,5.2464798171,45.5763601742,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,continental,19,1.45333293975981,-1.24250032148778,0.651166361470886,-0.847444446963339,1095562,95977942.5251347,24,6.87025353274768,-273.833164263375
2018380259P06,380259P06,380259,5.2464798171,45.5763601742,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,continental,8,0.600025208183603,-0.732748761226895,0.660755541506704,-0.791320693503676,1095562,95977942.5251347,24,6.87025353274768,-273.833164263375
2018380259P07,380259P07,380259,5.2464798171,45.5763601742,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,continental,9,1.52621851644591,-1.2865949084744,0.623328820653287,-0.783118052121945,1095562,95977942.5251347,24,6.87025353274768,-273.833164263375
2018380259P08,380259P08,380259,5.2464798171,45.5763601742,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,continental,9,1.41827275161779,-1.21674499184292,0.526124828820959,-0.792640442093084,1095562,95977942.5251347,24,6.87025353274768,-273.833164263375
2018380259P09,380259P09,380259,5.2464798171,45.5763601742,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,continental,21,0.90229697331147,-0.92000685715614,0.621168844528218,-0.633392259683227,1094832,95977942.5028367,21,6.91087015223059,-274.067080100871
2018380259P10,380259P10,380259,5.2464798171,45.5763601742,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,continental,10,0.705723883293581,-0.792215558610061,0.643726864755721,-0.685684578797566,1094832,95977942.5028367,21,6.91087015223059,-274.067080100871
2018380271P01,380271P01,380271,5.5536754639,45.5679484452,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,continental,9,-0.196481970545241,-0.0538438306345691,-0.114990140222429,-0.565153736574615,1097022,95977942.5713558,24,6.66374998092651,-273.303373336792
2018380271P02,380271P02,380271,5.5536754639,45.5679484452,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,continental,11,-0.296487976772385,-0.0785667723326353,-0.15494958060956,-0.515216823824755,1097022,95977942.5713558,24,6.66374998092651,-273.303373336792
2018380271P03,380271P03,380271,5.5536754639,45.5679484452,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,continental,9,-0.328813363671427,-0.0783751092730426,-0.0399961472068374,-0.540962693450612,1097022,95977942.5713558,24,6.66374998092651,-273.303373336792
2018380271P04,380271P04,380271,5.5536754639,45.5679484452,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,continental,5,-0.296048563754205,-0.0883394245377988,-0.109424684431984,-0.565373698329707,1097022,95977942.5713558,24,6.66374998092651,-273.303373336792
2018380271P05,380271P05,380271,5.5536754639,45.5679484452,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,continental,40,-0.250387071833503,-0.103931208815692,-0.193719369475353,-0.558341517277227,1097022,95977942.5713558,24,6.66374998092651,-273.303373336792
2018380271P06,380271P06,380271,5.5536754639,45.5679484452,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,continental,13,-0.212293104939224,-0.127651302226762,-0.237091802759144,-0.590955928803709,1097022,95977942.5713558,24,6.66374998092651,-273.303373336792
2018380271P07,380271P07,380271,5.5536754639,45.5679484452,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,continental,8,0.0383576444878824,-0.183309353858984,-0.153334907809811,-0.690274863076586,1097022,95977942.5713558,24,6.66374998092651,-273.303373336792
2018380271P08,380271P08,380271,5.5536754639,45.5679484452,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,continental,25,0.0792866480415042,-0.28348642676474,-0.194407558318803,-0.778309828332286,1097022,95977942.5713558,24,6.66374998092651,-273.303373336792
2018380271P09,380271P09,380271,5.5536754639,45.5679484452,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,continental,6,-0.175864566068457,-0.0658397647728221,-0.0287462039590651,-0.588612935637139,1097022,95977942.5713558,24,6.66374998092651,-273.303373336792
2018380271P10,380271P10,380271,5.5536754639,45.5679484452,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,continental,8,-0.215176730801797,-0.0631632612440903,0.0473823735088723,-0.56368393228123,1097022,95977942.5713558,24,6.66374998092651,-273.303373336792
2018380281P01,380281P01,380281,4.9639492532,45.5653472176,0.5,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,continental,14,0.718393158086074,-0.730367864707974,1.12281839304166,-0.707207829020113,1093372,95977942.4597509,21,7.93924027455004,-274.177469953706
2018380281P02,380281P02,380281,4.9639492532,45.5653472176,0.5,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,continental,18,0.776306167402344,-0.767064165628171,1.17943979139042,-0.674156302053465,1093372,95977942.4597509,21,7.93924027455004,-274.177469953706
2018380281P03,380281P03,380281,4.9639492532,45.5653472176,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,continental,9,0.743406251053372,-0.729885950540647,1.30311515757759,-0.670498694725615,1093372,95977942.4597509,21,7.93924027455004,-274.177469953706
2018380281P04,380281P04,380281,4.9639492532,45.5653472176,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,continental,5,0.757466851762034,-0.70109936423195,1.51060961092682,-0.699783648347689,1093372,95977942.4597509,21,7.93924027455004,-274.177469953706
2018380281P05,380281P05,380281,4.9639492532,45.5653472176,0.5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,continental,12,0.697104784356067,-0.701689804747209,1.40300371050294,-0.619388116809062,1093372,95977942.4597509,21,7.93924027455004,-274.177469953706
2018380281P06,380281P06,380281,4.9639492532,45.5653472176,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,continental,1,0.959031579471546,-0.77974796287663,1.75182069881899,-0.677319867378411,1093372,95977942.4597509,21,7.93924027455004,-274.177469953706
2018380281P07,380281P07,380281,4.9639492532,45.5653472176,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,continental,4,1.03429325341791,-0.803193503018168,1.88266495932021,-0.664560681507058,1093372,95977942.4597509,21,7.93924027455004,-274.177469953706
2018380281P08,380281P08,380281,4.9639492532,45.5653472176,0.5,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,continental,4,0.79216674373173,-0.726969837939673,1.72002441238238,-0.563169930411659,1093372,95977942.4597509,21,7.93924027455004,-274.177469953706
2018380281P09,380281P09,380281,4.9639492532,45.5653472176,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,continental,14,0.67353662629693,-0.605975101072683,1.83356827440999,-0.489119134307451,1093372,95977942.4597509,21,7.93924027455004,-274.177469953706
2018380281P10,380281P10,380281,4.9639492532,45.5653472176,0.5,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,continental,10,0.60781708322593,-0.661072045526861,1.49031037941453,-0.586556945257513,1093372,95977942.4597509,21,7.93924027455004,-274.177469953706
2018380299P01,380299P01,380299,5.4246825998,45.5535768823,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,continental,10,1.4123727012905,-1.13565999442718,0.368626041492512,-0.443238987336202,1096292,95977942.5479691,24,6.44683565670931,-273.526139464559
2018380299P02,380299P02,380299,5.4246825998,45.5535768823,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,continental,16,1.68811296398698,-1.3040542612914,0.344363936272852,-0.52673682510219,1096292,95977942.5479691,24,6.44683565670931,-273.526139464559
2018380299P03,380299P03,380299,5.4246825998,45.5535768823,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,continental,8,1.32041274633946,-1.10419377931648,0.348283197273997,-0.362373869605042,1096292,95977942.5479691,24,6.44683565670931,-273.526139464559
2018380299P04,380299P04,380299,5.4246825998,45.5535768823,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,continental,18,1.28532767545106,-1.04540335738846,0.496081695535817,-0.375260347625215,1096292,95977942.5479691,24,6.44683565670931,-273.526139464559
2018380299P05,380299P05,380299,5.4246825998,45.5535768823,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,continental,15,1.04298180070652,-0.937919166255202,0.356012211149132,-0.306108491952879,1096292,95977942.5479691,24,6.44683565670931,-273.526139464559
2018380299P06,380299P06,380299,5.4246825998,45.5535768823,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,continental,14,1.0943932415804,-0.936534512913392,0.468211765744578,-0.385363595046147,1096292,95977942.5479691,24,6.44683565670931,-273.526139464559
2018380299P07,380299P07,380299,5.4246825998,45.5535768823,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,continental,20,0.705684846878944,-0.731926532768651,0.269925586006224,-0.493974254852643,1096292,95977942.5479691,24,6.44683565670931,-273.526139464559
2018380299P08,380299P08,380299,5.4246825998,45.5535768823,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,continental,22,0.865221591526119,-0.889703363812233,0.606639924280661,-0.460836666288151,1096292,95977942.5479691,24,6.44683565670931,-273.526139464559
2018380299P09,380299P09,380299,5.4246825998,45.5535768823,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,continental,18,1.48854447018337,-1.13330537311504,0.58982744275972,-0.625048922380384,1096292,95977942.5479691,24,6.44683565670931,-273.526139464559
2018380299P10,380299P10,380299,5.4246825998,45.5535768823,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,continental,19,2.15840769095774,-1.59830408130497,0.224983247535369,-0.925837072773571,1096292,95977942.5479691,24,6.44683565670931,-273.526139464559
2018380377P01,380377P01,380377,4.9102296245,45.5125886794,0.5,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,continental,8,2.42611677634178,-1.77189786389607,0.737142420594349,-0.991535161369146,1094101,95977942.4688845,21,7.74681482801012,-274.276049960191
2018380377P02,380377P02,380377,4.9102296245,45.5125886794,0.5,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,continental,14,2.41301584135017,-1.76578928821038,0.627574004764418,-1.06347592250522,1094101,95977942.4688845,21,7.74681482801012,-274.276049960191
2018380377P03,380377P03,380377,4.9102296245,45.5125886794,0.5,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,continental,13,2.56841431962502,-1.88945618547964,0.203585023084451,-1.13105477621559,1094101,95977942.4688845,21,7.74681482801012,-274.276049960191
2018380377P04,380377P04,380377,4.9102296245,45.5125886794,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,continental,4,2.62063802279101,-1.91731154110115,0.0687125409445666,-1.25869373827281,1094101,95977942.4688845,21,7.74681482801012,-274.276049960191
2018380377P05,380377P05,380377,4.9102296245,45.5125886794,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,continental,8,1.69616829535391,-1.38318549885595,0.201361207872928,-1.08574677223631,1094101,95977942.4688845,21,7.74681482801012,-274.276049960191
2018380377P06,380377P06,380377,4.9102296245,45.5125886794,0.5,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,continental,19,2.13368503581267,-1.63653262437978,0.0871327050780373,-1.21860355356384,1094101,95977942.4688845,21,7.74681482801012,-274.276049960191
2018380377P07,380377P07,380377,4.9102296245,45.5125886794,0.5,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,continental,12,1.95547490741333,-1.52390727468073,0.363013943911967,-1.00781281577868,1094101,95977942.4688845,21,7.74681482801012,-274.276049960191
2018380377P08,380377P08,380377,4.9102296245,45.5125886794,0.5,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,continental,11,1.62316442961648,-1.33990368253891,0.340173913567612,-0.999636667138216,1094101,95977942.4688845,21,7.74681482801012,-274.276049960191
2018380377P09,380377P09,380377,4.9102296245,45.5125886794,0.5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,continental,5,1.65422473649536,-1.29996615736997,0.94563378615628,-0.89997930210391,1094101,95977942.4688845,21,7.74681482801012,-274.276049960191
2018380377P10,380377P10,380377,4.9102296245,45.5125886794,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,continental,5,1.9242208264097,-1.46390431124262,0.921179014577475,-0.867441086284454,1094101,95977942.4688845,21,7.74681482801012,-274.276049960191
2018380498P01,380498P01,380498,4.9077192236,45.4586400089,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,continental,15,-0.826858667681261,-0.0496006083098013,-0.592137272030878,-0.236392961176275,1094100,95977942.4568613,3,7.5213390490052,-274.354265541028
2018380498P02,380498P02,380498,4.9077192236,45.4586400089,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,continental,11,-0.866895272870744,-0.0354865504114047,-0.653756641600987,-0.202161793923415,1094100,95977942.4568613,3,7.5213390490052,-274.354265541028
2018380498P03,380498P03,380498,4.9077192236,45.4586400089,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,continental,10,-0.936026165050981,0.0011946460317556,-0.6459191387849,-0.155155921105972,1094100,95977942.4568613,3,7.5213390490052,-274.354265541028
2018380498P04,380498P04,380498,4.9077192236,45.4586400089,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,continental,11,-0.915499932803348,0.00193215568427664,-0.605324253604359,-0.198499753893137,1094100,95977942.4568613,3,7.5213390490052,-274.354265541028
2018380498P05,380498P05,380498,4.9077192236,45.4586400089,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,continental,10,-0.83299978085895,-0.0369692690970083,-0.54679773055148,-0.250339929075568,1094100,95977942.4568613,3,7.5213390490052,-274.354265541028
2018380498P06,380498P06,380498,4.9077192236,45.4586400089,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,continental,8,-0.883299234596194,-0.0222349414963411,-0.585668374686155,-0.202629216008897,1094100,95977942.4568613,3,7.5213390490052,-274.354265541028
2018380498P07,380498P07,380498,4.9077192236,45.4586400089,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,continental,9,-0.866938602089163,-0.0389356731149865,-0.612046646345492,-0.199746940363763,1094100,95977942.4568613,3,7.5213390490052,-274.354265541028
2018380498P08,380498P08,380498,4.9077192236,45.4586400089,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,continental,9,-0.850064775800861,-0.00842715047384732,-0.397474805871415,-0.240748180511068,1094100,95977942.4568613,3,7.5213390490052,-274.354265541028
2018380498P09,380498P09,380498,4.9077192236,45.4586400089,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,continental,6,-0.813592123905892,-0.000433573321813208,-0.328424157575578,-0.284645092513899,1094100,95977942.4568613,3,7.5213390490052,-274.354265541028
2018380498P10,380498P10,380498,4.9077192236,45.4586400089,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,continental,11,-0.83276617071519,-0.0253664234559199,-0.535211943778396,-0.29141691841417,1094100,95977942.4568613,3,7.5213390490052,-274.354265541028
2018380525P01,380525P01,380525,5.5974296948,45.4406249786,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,continental,19,-0.901189293936882,-0.043845285907631,-1.01516459483017,-0.243985725814178,1097750,95977942.5684744,3,5.70031915348806,-273.360509204257
2018380525P02,380525P02,380525,5.5974296948,45.4406249786,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,continental,23,-0.900169603094602,-0.0472019091064457,-0.992604726392115,-0.241841635574935,1097750,95977942.5684744,3,5.70031915348806,-273.360509204257
2018380525P03,380525P03,380525,5.5974296948,45.4406249786,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,continental,30,-0.892041937916761,-0.0333883530319897,-0.826213789990478,-0.23895422629707,1097021,95977942.5581558,24,5.67187509536743,-273.420501327515
2018380525P04,380525P04,380525,5.5974296948,45.4406249786,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,continental,52,-0.883226799731074,-0.0453915438235171,-0.915395794439697,-0.25409331445327,1097021,95977942.5581558,24,5.67187509536743,-273.420501327515
2018380525P05,380525P05,380525,5.5974296948,45.4406249786,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,continental,20,-0.910912462677876,-0.0326719056498426,-0.890013255293146,-0.218224919469355,1097021,95977942.5581558,24,5.67187509536743,-273.420501327515
2018380525P06,380525P06,380525,5.5974296948,45.4406249786,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,continental,10,-0.888734176065123,-0.0391725855575558,-0.835824355209198,-0.230495812895192,1097021,95977942.5581558,24,5.67187509536743,-273.420501327515
2018380525P07,380525P07,380525,5.5974296948,45.4406249786,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,continental,7,-0.871740068507983,-0.04944382789163,-0.826130552658562,-0.23098900697791,1097021,95977942.5581558,24,5.67187509536743,-273.420501327515
2018380525P08,380525P08,380525,5.5974296948,45.4406249786,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,continental,7,-0.865145784570326,-0.0531870883573891,-0.816544253952349,-0.236217258868766,1097021,95977942.5581558,24,5.67187509536743,-273.420501327515
2018380525P09,380525P09,380525,5.5974296948,45.4406249786,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,continental,4,-0.851914212894466,-0.0561557219165471,-0.789942214689578,-0.254268634640072,1097021,95977942.5581558,24,5.67187509536743,-273.420501327515
